29.8	20.3455
29.9	21.0863
30	22.0918
30.1	23.3413
30.2	23.8808
30.3	24.4556
30.4	24.9602
30.5	24.9429
30.6	24.2781
30.7	24.1694
30.8	24.1889
30.9	24.0053
31	23.8962
31.1	23.0917
31.2	23.5984
31.3	22.8338
31.4	22.0143
31.5	21.371
31.6	22.0157
31.7	22.8827
31.8	22.6949
31.9	23.16
32	22.389
32.1	22.4207
32.2	22.0035
32.3	22.5985
32.4	22.6391
32.5	22.7889
32.6	22.0007
32.7	20.8281
32.8	19.9528
32.9	19.0894
33	19.1106
33.1	18.5714
33.2	17.7836
33.3	16.3852
33.4	15.5166
33.5	15.3624
33.6	17.5086
33.7	21.3394
33.8	22.717
33.9	22.9226
34	23.6347
34.1	25.7312
34.2	27.1143
34.3	29.0299
34.4	30.1834
34.5	31.4285
34.6	31.2192
34.7	28.6995
34.8	28.1917
34.9	28.1378
35	28.3919
35.1	26.5464
35.2	25.3928
35.3	23.6556
35.4	22.4007
35.5	20.3636
35.6	19.6319
35.7	19.7725
35.8	19.0751
35.9	18.8025
36	17.664
36.1	17.9666
36.2	17.9136
36.3	18.9077
36.4	19.6249
36.5	20.5795
36.6	20.3301
36.7	21.3
36.8	21.7576
36.9	22.4975
37	22.3904
37.1	22.4805
37.2	22.3143
37.3	20.9
37.4	19.8124
37.5	19.0265
37.6	18.2398
37.7	16.5895
37.8	15.5794
37.9	14.004
38	13.4926
38.1	12.3589
38.2	11.9224
38.3	11.9597
38.4	11.9706
38.5	11.7944
38.6	11.8849
38.7	12.2665
38.8	12.3351
38.9	12.6039
39	12.7126
39.1	12.7084
39.2	13.4977
39.3	16.7791
39.4	21.178
39.5	24.4051
39.6	25.9147
39.7	27.3534
39.8	28.5048
39.9	29.2452
40	30.1801
40.1	31.0078
40.2	30.9308
40.3	29.9264
40.4	27.6413
40.5	25.2431
40.6	24.0442
40.7	22.8862
40.8	22.2939
40.9	22.1898
41	21.2957
41.1	20.6318
41.2	20.8958
41.3	20.6792
41.4	20.3995
41.5	19.8504
41.6	19.621
41.7	19.6726
41.8	19.6511
41.9	19.1877
42	19.3855
42.1	20.0513
42.2	21.0599
42.3	21.5059
42.4	21.8713
42.5	22.6344
42.6	22.6497
42.7	22.2904
42.8	21.6059
42.9	21.1434
43	20.6108
43.1	20.0108
43.2	18.7884
43.3	18.1266
43.4	17.3624
43.5	16.726
43.6	16.8601
43.7	16.8312
43.8	16.9418
43.9	17.4734
44	18.0588
44.1	18.5158
44.2	19.5546
44.3	20.9257
44.4	22.4121
44.5	24.0505
44.6	24.9697
44.7	25.7761
44.8	26.3917
44.9	27.3739
45	27.7862
45.1	27.7131
45.2	27.0817
45.3	26.0061
45.4	25.2275
45.5	23.4351
45.6	22.3175
45.7	21.995
45.8	21.5895
45.9	20.7091
46	20.0717
46.1	19.3741
46.2	19.3769
46.3	19.609
46.4	19.236
46.5	19.2606
46.6	18.9273
46.7	18.0869
46.8	17.6527
46.9	16.6326
47	16.3631
47.1	16.3355
47.2	15.8431
47.3	15.4173
47.4	14.839
47.5	15.1532
47.6	15.3119
47.7	15.9278
47.8	16.232
47.9	16.6556
48	16.8049
48.1	16.9113
48.2	17.3299
48.3	17.3909
48.4	17.7071
48.5	17.7192
48.6	17.8196
48.7	17.2073
48.8	16.7532
48.9	16.4946
49	16.3902
49.1	16.4521
49.2	16.0393
49.3	15.5896
49.4	15.235
49.5	14.9621
49.6	15.0585
49.7	15.7119
49.8	16.3877
49.9	16.4373
50	16.5589
50.1	16.5485
50.2	16.5905
50.3	16.7268
50.4	16.8017
50.5	16.8678
50.6	17.1588
50.7	18.1499
50.8	18.8781
50.9	19.4513
51	19.1335
51.1	19.5228
51.2	19.3713
51.3	19.8827
51.4	20.0533
51.5	20.3083
51.6	20.3825
51.7	19.56
51.8	18.6436
51.9	18.4355
52	19.4321
52.1	18.9642
52.2	19.3677
52.3	19.1246
52.4	19.276
52.5	19.4573
52.6	19.2051
52.7	19.8759
52.8	19.6644
52.9	19.9156
53	20.1697
53.1	20.8577
53.2	22.0694
53.3	22.0617
53.4	22.5789
53.5	23.1039
53.6	22.9159
53.7	22.1173
53.8	21.8049
53.9	21.2756
54	20.0074
54.1	19.1393
54.2	17.4751
54.3	16.9707
54.4	15.983
54.5	14.5451
54.6	14.7841
54.7	14.0926
54.8	14.2817
54.9	14.58
55	14.5555
55.1	14.4512
55.2	14.069
55.3	13.9503
55.4	14.1709
55.5	14.2332
55.6	14.1415
55.7	14.3692
55.8	14.3989
55.9	13.8463
56	14.0005
56.1	14.0926
56.2	13.9519
56.3	14.5102
56.4	16.7371
56.5	17.5298
56.6	18.0063
56.7	18.3169
56.8	19.2371
56.9	19.3058
57	19.5188
57.1	19.7051
57.2	20.2515
57.3	20.5041
57.4	18.2774
57.5	17.9703
57.6	17.6015
57.7	17.6481
57.8	17.1714
57.9	17.071
58	16.7495
58.1	17.041
58.2	17.0041
58.3	16.4072
58.4	16.4268
58.5	16.333
58.6	16.3032
58.7	16.0045
58.8	15.5603
58.9	15.8651
59	16.0174
59.1	15.4135
59.2	15.4872
59.3	15.6785
59.4	15.8913
59.5	15.5962
59.6	15.1386
59.7	15.0529
59.8	14.9349
59.9	14.5589
60	14.2806
60.1	15.2496
60.2	15.6025
60.3	15.3017
60.4	15.324
60.5	14.9538
60.6	15.543
60.7	15.5872
60.8	15.4924
60.9	15.6597
61	15.7989
61.1	15.1167
61.2	14.3024
61.3	14.4146
61.4	13.9055
61.5	13.5339
61.6	13.1698
61.7	13.2844
61.8	13.5204
61.9	13.254
62	13.3273
62.1	16.859
62.2	18.5466
62.3	20.2349
62.4	21.4519
62.5	22.7101
62.6	22.9642
62.7	23.4324
62.8	24.113
62.9	24.7085
63	25.7065
63.1	23.7911
63.2	24.1415
63.3	23.9935
63.4	23.4567
63.5	23.6812
63.6	23.7766
63.7	24.1179
63.8	24.2968
63.9	24.3648
64	24.4566
64.1	24.5466
64.2	23.9084
64.3	23.2657
64.4	23.4354
64.5	22.7603
64.6	22.5058
64.7	21.8505
64.8	21.2594
64.9	21.1202
65	20.0835
65.1	19.7276
65.2	18.6837
65.3	17.9258
65.4	17.655
65.5	17.1366
65.6	16.9319
65.7	16.8111
65.8	16.4549
65.9	15.7799
66	15.6064
66.1	15.5072
66.2	15.9236
66.3	16.1329
66.4	15.9461
66.5	15.8281
66.6	15.6804
66.7	15.7762
66.8	15.9164
66.9	16.5166
67	16.5194
67.1	16.3231
67.2	15.9366
67.3	16.2191
67.4	16.4155
67.5	16.3296
67.6	16.3887
67.7	17.0364
67.8	18.6032
67.9	19.4793
68	19.9424
68.1	20.8987
68.2	21.1072
68.3	21.1706
68.4	21.5756
68.5	22.0523
68.6	22.5374
68.7	22.6883
68.8	22.0541
68.9	21.6573
69	21.5199
69.1	22.1653
69.2	22.6678
69.3	22.8572
69.4	22.6472
69.5	22.4359
69.6	22.4715
69.7	22.1314
69.8	22.1745
69.9	22.1603
70	22.4391
70.1	21.3805
70.2	20.8076
70.3	20.3888
70.4	20.0452
70.5	20.0222
70.6	20.0903
70.7	20.2154
70.8	20.0825
70.9	19.852
71	19.6694
71.1	20.2063
71.2	20.4895
71.3	20.5807
71.4	20.5266
71.5	21.1251
71.6	21.6357
71.7	21.5553
71.8	20.9862
71.9	20.7769
72	20.7694
72.1	20.7008
72.2	20.552
72.3	20.5443
72.4	20.681
72.5	20.8956
72.6	20.6376
72.7	20.8652
72.8	21.3155
72.9	21.7109
73	21.8684
73.1	21.6648
73.2	21.8821
73.3	21.9315
73.4	23.021
73.5	24.1194
73.6	24.9173
73.7	25.3352
73.8	25.5609
73.9	25.5605
74	25.7752
74.1	25.6964
74.2	25.6501
74.3	25.8027
74.4	25.0249
74.5	23.7361
74.6	22.7431
74.7	21.741
74.8	21.5647
74.9	21.5292
75	21.4839
75.1	21.5438
75.2	21.3369
75.3	21.4879
75.4	21.5131
75.5	21.5316
75.6	21.4243
75.7	21.7595
75.8	21.4757
75.9	21.5372
76	21.312
76.1	21.3853
76.2	21.929
76.3	22.7365
76.4	23.2178
76.5	23.467
76.6	23.3803
76.7	23.4254
76.8	23.8878
76.9	23.5638
77	23.4667
77.1	23.3875
77.2	23.2582
77.3	23.5153
77.4	23.2251
77.5	23.3132
77.6	23.2814
77.7	23.1951
77.8	22.739
77.9	22.5575
78	22.6902
78.1	22.7153
78.2	22.902
78.3	22.0805
78.4	21.9791
78.5	21.8236
78.6	21.9026
78.7	21.912
78.8	21.8143
78.9	22.0724
79	21.8375
79.1	22.4029
79.2	24.5935
79.3	25.2737
79.4	26.4707
79.5	26.3884
79.6	26.5791
79.7	27.1571
79.8	27.5085
79.9	27.9747
80	27.7218
80.1	27.6126
80.2	25.6488
80.3	24.5515
80.4	23.3444
80.5	23.5606
80.6	23.5541
80.7	22.7365
80.8	22.5173
80.9	21.9799
81	22.53
81.1	22.3418
81.2	21.9877
81.3	22.1752
81.4	21.9227
81.5	21.8174
81.6	21.5052
81.7	21.9247
81.8	21.9731
81.9	21.8769
82	21.8352
82.1	21.8584
82.2	21.7852
82.3	21.6196
82.4	21.6908
82.5	20.923
82.6	20.7961
82.7	20.1398
82.8	19.6232
82.9	19.8155
83	19.8513
83.1	20.0811
83.2	19.9466
83.3	19.7198
83.4	19.921
83.5	20.3876
83.6	20.3271
83.7	20.338
83.8	20.2192
83.9	20.1888
84	19.9355
84.1	19.6426
84.2	19.8196
84.3	19.9645
84.4	19.7074
84.5	19.7682
84.6	19.8327
84.7	19.641
84.8	20.5537
84.9	22.0246
85	23.2084
85.1	24.0117
85.2	24.2443
85.3	24.3748
85.4	24.6244
85.5	24.5614
85.6	25.1968
85.7	25.3678
85.8	25.3743
85.9	24.8381
86	23.9271
86.1	23.2861
86.2	22.8576
86.3	22.8291
86.4	22.5764
86.5	22.3337
86.6	21.539
86.7	21.4875
86.8	20.9202
86.9	20.3129
87	20.7931
87.1	20.4487
87.2	20.5795
87.3	20.8739
87.4	20.9381
87.5	21.1266
87.6	21.2955
87.7	21.7589
87.8	22.3794
87.9	22.4238
88	21.9243
88.1	21.9918
88.2	22.1042
88.3	22.0588
88.4	22.047
88.5	21.9255
88.6	22.11
88.7	22.5246
88.8	22.3035
88.9	22.9462
89	23.167
89.1	23.6417
89.2	23.9174
89.3	23.7554
89.4	23.6925
89.5	23.5286
89.6	23.4763
89.7	23.5368
89.8	23.8474
89.9	22.8601
90	22.4173
90.1	21.7952
90.2	21.7474
90.3	21.9586
90.4	22.2229
90.5	23.9364
90.6	26.0345
90.7	27.6616
90.8	28.77
90.9	30.6427
91	32.1188
91.1	32.784
91.2	33.4614
91.3	33.6056
91.4	33.9409
91.5	33.71
91.6	33.125
91.7	32.7546
91.8	32.3866
91.9	31.4895
92	30.9693
92.1	31.7189
92.2	32.1693
92.3	33.2362
92.4	33.5919
92.5	33.4352
92.6	32.8646
92.7	31.9535
92.8	31.3838
92.9	30.9784
93	30.9852
93.1	30.3774
93.2	29.6333
93.3	28.2549
93.4	28.1652
93.5	29.0537
93.6	31.7843
93.7	34.2881
93.8	36.0396
93.9	36.9944
94	36.9957
94.1	36.5466
94.2	36.4307
94.3	36.7479
94.4	36.7842
94.5	36.3386
94.6	34.4911
94.7	32.3582
94.8	30.6068
94.9	29.7245
95	28.8066
95.1	28.4747
95.2	27.9633
95.3	28.7107
95.4	29.4062
95.5	29.766
95.6	29.111
95.7	28.3607
95.8	27.8783
95.9	27.0898
96	27.1086
96.1	27.1063
96.2	27.2992
96.3	26.6185
96.4	26.1305
96.5	25.3297
96.6	25.7396
96.7	25.8913
96.8	26.7056
96.9	27.5158
97	27.7109
97.1	27.7669
97.2	28.0661
97.3	28.2707
97.4	27.7789
97.5	27.4886
97.6	26.8721
97.7	28.442
97.8	28.8826
97.9	28.6464
98	28.8645
98.1	29.5163
98.2	29.806
98.3	29.818
98.4	30.7459
98.5	31.3639
98.6	32.0492
98.7	32.0013
98.8	31.3527
98.9	31.2088
99	31.3011
99.1	31.0389
99.2	31.0461
99.3	31.1627
99.4	30.0502
99.5	29.3008
99.6	28.6405
99.7	27.0798
99.8	26.3591
99.9	25.8943
100	25.3841
100.1	25.385
100.2	25.1169
100.3	24.3454
100.4	24.4644
100.5	24.9865
100.6	25.6724
100.7	26.0116
100.8	26.2414
100.9	26.6663
101	27.1907
101.1	27.7605
101.2	28.7694
101.3	29.2142
101.4	29.0364
101.5	28.2886
101.6	27.8419
101.7	27.5085
101.8	27.262
101.9	27.0915
102	28.7059
102.1	30.2746
102.2	30.4412
102.3	31.3199
102.4	32.2253
102.5	33.5592
102.6	34.6103
102.7	35.2667
102.8	35.7388
102.9	36.3486
103	35.4376
103.1	33.7887
103.2	32.5969
103.3	31.3055
103.4	31.0545
103.5	30.611
103.6	29.8373
103.7	29.8416
103.8	30.0592
103.9	30.3961
104	30.9692
104.1	31.3134
104.2	31.2721
104.3	31.3697
104.4	30.841
104.5	30.8423
104.6	30.4692
104.7	30.2806
104.8	30.849
104.9	30.6671
105	30.1423
105.1	29.9371
105.2	30.4771
105.3	30.3451
105.4	30.6483
105.5	30.3402
105.6	30.3242
105.7	30.0906
105.8	29.6952
105.9	29.5587
106	29.4727
106.1	29.5508
106.2	29.3645
106.3	30.129
106.4	30.0766
106.5	29.6238
106.6	29.2597
106.7	29.1146
106.8	28.882
106.9	28.7541
107	28.5196
107.1	28.4884
107.2	29.1601
107.3	29.6446
107.4	30.0421
107.5	30.5368
107.6	30.9528
107.7	31.5206
107.8	32.0991
107.9	32.6154
108	32.7587
108.1	32.8676
108.2	32.4216
108.3	31.8041
108.4	31.7821
108.5	32.2893
108.6	32.6124
108.7	33.4224
108.8	33.7873
108.9	33.4969
109	33.1591
109.1	33.5628
109.2	33.8571
109.3	33.9988
109.4	33.4269
109.5	33.0079
109.6	33.1243
109.7	32.6745
109.8	32.2072
109.9	32.1132
110	32.7552
110.1	32.2126
110.2	31.4953
110.3	30.722
110.4	30.0456
110.5	29.41
110.6	29.6588
110.7	29.7076
110.8	29.5092
110.9	29.2586
111	28.4664
111.1	27.7723
111.2	27.7663
111.3	27.9956
111.4	28.5008
111.5	29.3376
111.6	29.2738
111.7	28.6352
111.8	28.21
111.9	28.3064
112	28.6521
112.1	29.2013
112.2	29.0769
112.3	29.0389
112.4	28.8585
112.5	30.6403
112.6	31.6202
112.7	31.813
112.8	31.8933
112.9	32.1721
113	32.0404
113.1	32.3261
113.2	32.499
113.3	32.8311
113.4	34.5928
113.5	34.8526
113.6	34.3083
113.7	35.2118
113.8	36.179
113.9	36.4795
114	37.3692
114.1	38.1828
114.2	38.895
114.3	39.4312
114.4	38.9774
114.5	37.9391
114.6	37.963
114.7	37.7223
114.8	36.9671
114.9	36.8539
115	37.1837
115.1	36.2486
115.2	35.9288
115.3	35.854
115.4	35.3992
115.5	34.6867
115.6	33.9345
115.7	32.7852
115.8	33.1027
115.9	32.8225
116	32.0693
116.1	32.3608
116.2	32.2629
116.3	32.1082
116.4	32.8128
116.5	33.7787
116.6	34.1482
116.7	34.4598
116.8	34.5532
116.9	34.8324
117	34.3581
117.1	34.0394
117.2	34.7714
117.3	35.3638
117.4	35.7241
117.5	35.361
117.6	35.2768
117.7	35.6133
117.8	35.6991
117.9	35.4476
118	35.5875
118.1	35.6265
118.2	35.1258
118.3	34.8357
118.4	34.2857
118.5	33.5716
118.6	32.9977
118.7	32.4842
118.8	32.2621
118.9	31.7559
119	30.9557
119.1	31.17
119.2	32.2923
119.3	33.3287
119.4	33.4164
119.5	33.5994
119.6	34.2198
119.7	35.654
119.8	36.8114
119.9	37.9355
120	38.5859
120.1	39.2966
120.2	38.8767
120.3	37.4622
120.4	36.7675
120.5	36.9159
120.6	37.2519
120.7	36.3847
120.8	34.738
120.9	33.7244
121	33.7174
121.1	33.2553
121.2	32.6729
121.3	32.768
121.4	32.8983
121.5	32.7124
121.6	32.364
121.7	32.1211
121.8	32.1269
121.9	31.8488
122	32.3528
122.1	33.1516
122.2	33.9395
122.3	34.7578
122.4	34.6775
122.5	34.6014
122.6	34.6278
122.7	34.6107
122.8	34.5102
122.9	35.1361
123	35.0974
123.1	34.137
123.2	33.624
123.3	32.3593
123.4	32.3948
123.5	32.602
123.6	32.4442
123.7	32.4997
123.8	32.4401
123.9	32.2144
124	31.7541
124.1	31.8937
124.2	31.208
124.3	31.1146
124.4	31.3433
124.5	31.1492
124.6	30.3106
124.7	29.6627
124.8	30.4825
124.9	32.4287
125	33.5848
125.1	34.2546
125.2	35.0448
125.3	36.5703
125.4	37.1398
125.5	37.6408
125.6	38.5121
125.7	38.8686
125.8	38.8537
125.9	37.5396
126	37.1214
126.1	36.1538
126.2	36.0085
126.3	34.8944
126.4	34.0012
126.5	33.9486
126.6	33.4342
126.7	33.2407
126.8	32.7889
126.9	32.5524
127	32.1782
127.1	31.8351
127.2	31.3809
127.3	31.4438
127.4	31.9022
127.5	31.1253
127.6	30.8659
127.7	30.8466
127.8	30.9674
127.9	30.7706
128	30.2392
128.1	30.3242
128.2	30.2941
128.3	30.7481
128.4	30.4295
128.5	30.8298
128.6	31.3911
128.7	32.0522
128.8	32.1292
128.9	32.4012
129	32.4166
129.1	32.49
129.2	32.3816
129.3	31.462
129.4	31.4938
129.5	30.8595
129.6	30.6018
129.7	30.552
129.8	30.2394
129.9	29.5651
130	29.1111
130.1	28.9835
130.2	29.036
130.3	28.8476
130.4	28.1902
130.5	28.5654
130.6	31.6044
130.7	33.3535
130.8	34.5725
130.9	35.4034
131	36.3506
131.1	37.2612
131.2	37.9509
131.3	39.4132
131.4	39.9227
131.5	40.3622
131.6	38.7389
131.7	37.1306
131.8	36.5987
131.9	36.135
132	35.8972
132.1	35.8536
132.2	35.0296
132.3	34.0068
132.4	33.8815
132.5	33.7641
132.6	33.495
132.7	33.0859
132.8	32.504
132.9	32.2838
133	32.191
133.1	31.7093
133.2	31.3887
133.3	31.0517
133.4	31.2464
133.5	32.1477
133.6	32.7476
133.7	32.7029
133.8	32.6467
133.9	33.2589
134	33.6632
134.1	33.4976
134.2	33.6421
134.3	34.2378
134.4	34.8257
134.5	34.2524
134.6	33.6621
134.7	33.4859
134.8	34.0646
134.9	34.4368
135	34.2869
135.1	34.3715
135.2	34.4244
135.3	35.0218
135.4	36.211
135.5	37.0282
135.6	36.8246
135.7	37.4064
135.8	37.4203
135.9	37.5751
136	37.398
136.1	36.945
136.2	38.1883
136.3	39.8872
136.4	41.2052
136.5	41.8246
136.6	42.6441
136.7	43.6776
136.8	44.449
136.9	44.4461
137	45.2353
137.1	45.8706
137.2	45.7515
137.3	45.3161
137.4	43.6107
137.5	43.1277
137.6	42.7502
137.7	42.4209
137.8	42.4807
137.9	42.4871
138	42.1837
138.1	41.7942
138.2	41.3017
138.3	40.2519
138.4	39.8411
138.5	39.1187
138.6	38.6779
138.7	38.0243
138.8	36.932
138.9	36.4194
139	35.659
139.1	36.3295
139.2	37.606
139.3	39.0652
139.4	40.7756
139.5	41.2601
139.6	41.5824
139.7	41.7626
139.8	41.9083
139.9	42.294
140	42.4483
140.1	42.7516
140.2	42.3509
140.3	41.8212
140.4	40.5237
140.5	40.2842
140.6	40.3258
140.7	39.5316
140.8	38.6997
140.9	37.7784
141	37.6629
141.1	37.2477
141.2	36.3011
141.3	34.0323
141.4	32.5558
141.5	31.0044
141.6	29.9829
141.7	30.1503
141.8	30.2449
141.9	30.3983
142	33.94
142.1	36.1442
142.2	37.6354
142.3	38.5505
142.4	39.0075
142.5	39.8008
142.6	40.3864
142.7	40.4259
142.8	40.4955
142.9	40.6194
143	37.9298
143.1	35.2273
143.2	33.5178
143.3	33.4207
143.4	34.1969
143.5	34.4937
143.6	34.2269
143.7	34.5662
143.8	35.2917
143.9	36.0322
144	36.4466
144.1	37.4294
144.2	37.8185
144.3	38.2844
144.4	37.9621
144.5	37.563
144.6	37.7623
144.7	37.4995
144.8	37.1598
144.9	36.8238
145	36.5085
145.1	35.4096
145.2	34.6234
145.3	33.0649
145.4	32.0234
145.5	31.2598
145.6	30.1777
145.7	29.5888
145.8	29.1282
145.9	28.906
146	28.3466
146.1	28.635
146.2	28.9212
146.3	29.521
146.4	29.7894
146.5	30.2897
146.6	30.7583
146.7	31.4064
146.8	32.3241
146.9	33.1234
147	33.0237
147.1	32.5683
147.2	31.8108
147.3	32.0144
147.4	31.9837
147.5	31.3273
147.6	32.0326
147.7	36.0463
147.8	39.0438
147.9	41.7661
148	44.2598
148.1	45.9859
148.2	47.749
148.3	48.1966
148.4	48.4699
148.5	49.0504
148.6	49.071
148.7	46.6123
148.8	43.9248
148.9	40.2804
149	37.289
149.1	35.2273
149.2	33.7605
149.3	33.0887
149.4	32.7479
149.5	32.2915
149.6	32.117
149.7	32.1992
149.8	31.9141
149.9	31.7013
150	31.8173
150.1	32.2146
150.2	32.09
150.3	31.7485
150.4	31.8134
150.5	32.9763
150.6	33.4356
150.7	33.596
150.8	34.4218
150.9	34.9822
151	35.0987
151.1	35.4639
151.2	36.0774
151.3	36.1581
151.4	36.1496
151.5	35.6123
151.6	35.4323
151.7	35.1183
151.8	34.6005
151.9	34.3835
152	34.8599
152.1	34.2864
152.2	33.0856
152.3	32.4308
152.4	32.0093
152.5	31.5367
152.6	30.7516
152.7	29.8853
152.8	29.5627
152.9	30.1462
153	30.6583
153.1	31.3195
153.2	31.6694
153.3	32.4017
153.4	34.197
153.5	36.7078
153.6	39.2202
153.7	40.4933
153.8	40.9086
153.9	40.9587
154	40.6146
154.1	40.7859
154.2	41.9432
154.3	42.5503
154.4	42.5153
154.5	41.923
154.6	40.4937
154.7	39.7353
154.8	40.585
154.9	40.5736
155	41.2586
155.1	40.6418
155.2	39.6778
155.3	39.1593
155.4	38.025
155.5	37.1723
155.6	36.5676
155.7	36.9062
155.8	35.4939
155.9	35.183
156	33.617
156.1	32.7827
156.2	32.8729
156.3	33.3047
156.4	34.9838
156.5	35.13
156.6	34.7691
156.7	34.0967
156.8	34.0079
156.9	33.9628
157	34.8715
157.1	36.2029
157.2	36.5893
157.3	36.1806
157.4	34.3892
157.5	33.4851
157.6	33.9658
157.7	34.3628
157.8	35.0383
157.9	34.6387
158	33.8986
158.1	33.4241
158.2	35.3573
158.3	37.165
158.4	37.7179
158.5	37.5535
158.6	37.6542
158.7	37.1684
158.8	36.7509
158.9	37.0229
159	37.0697
159.1	39.9128
159.2	40.2059
159.3	39.9062
159.4	40.8723
159.5	41.9178
159.6	42.2583
159.7	43.2878
159.8	44.7061
159.9	45.3083
160	46.3265
160.1	44.5069
160.2	43.4514
160.3	42.962
160.4	42.1666
160.5	41.3925
160.6	41.4618
160.7	41.3247
